A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,O11,Kelas
0,0,0,12,0,0,0,0,0,0,0,0,0,0,14,32,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,24,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,16,33,0,0,0,0,0,0,0,0,0,18,11,0,0,0,0,0,0,0,0,0,32,12,0,0,0,0,0,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,19,0,0,0,0,0,0,0,0,0,26,10,0,0,0,0,0,0,0,0,0,30,37,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,27,19,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,27,40,0,0,0,0,0,0,0,0,0,16,10,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,10,0,0,0,0,0,0,0,0,0,0,25,23,0,0,0,0,0,0,0,0,0,16,19,0,0,0,0,0,0,0,0,0,31,76,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,13,31,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,32,26,0,0,0,0,0,0,0,0,0,37,7,0,0,0,0,0,0,0,0,0,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,13,0,0,0,0,0,0,0,0,0,37,3,0,0,0,0,0,0,0,0,0,22,34,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,50,10,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,13,30,0,0,0,0,0,0,0,0,0,27,19,0,0,0,0,0,0,0,0,0,12,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,17,0,0,0,0,0,0,0,0,0,0,26,37,0,0,0,0,0,0,0,0,0,10,17,0,0,0,0,0,0,0,0,0,54,71,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,49,26,0,0,0,0,0,0,0,0,0,18,17,0,0,0,0,0,0,0,0,0,17,14,0,0,0,0,0,0,0,0,0,38,2,0,0,0,0,0,0,0,0,0,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,7,0,0,0,0,0,0,0,0,0,0,40,39,0,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0,0,17,54,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,17,39,0,0,0,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,34,39,0,0,0,0,0,0,0,0,0,30,7,0,0,0,0,0,0,0,0,0,16,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,20,0,0,0,0,0,0,0,0,0,0,13,31,0,0,0,0,0,0,0,0,0,16,5,0,0,0,0,0,0,0,0,0,11,71,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,13,28,0,0,0,0,0,0,0,0,0,18,11,0,0,0,0,0,0,0,0,0,28,13,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,20,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,15,0,0,0,0,0,0,0,0,0,0,20,13,0,0,0,0,0,0,0,0,0,27,4,0,0,0,0,0,0,0,0,0,36,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,38,14,0,0,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,18,12,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,6,0,0,0,0,0,0,0,0,0,0,25,20,0,0,0,0,0,0,0,0,0,22,19,0,0,0,0,0,0,0,0,0,25,60,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,24,22,0,0,0,0,0,0,0,0,0,20,19,0,0,0,0,0,0,0,0,0,39,36,0,0,0,0,0,0,0,0,0,27,11,0,0,0,0,0,0,0,0,0,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,3,0,0,0,0,0,0,0,0,0,0,37,27,0,0,0,0,0,0,0,0,0,25,16,0,0,0,0,0,0,0,0,0,38,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,27,24,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,4,21,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,6,0,0,0,0,0,0,0,0,0,0,37,21,0,0,0,0,0,0,0,0,0,25,13,0,0,0,0,0,0,0,0,0,18,62,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,60,10,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,39,30,0,0,0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,17,0,0,0,0,0,0,0,0,0,0,26,32,0,0,0,0,0,0,0,0,0,16,19,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,17,16,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,8,36,0,0,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,0,16,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,11,0,0,0,0,0,0,0,0,0,0,12,22,0,0,0,0,0,0,0,0,0,14,20,0,0,0,0,0,0,0,0,0,57,18,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,44,12,0,0,0,0,0,0,0,0,0,17,8,0,0,0,0,0,0,0,0,0,15,20,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,0,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,7,0,0,0,0,0,0,0,0,0,0,22,23,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,45,43,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,50,24,0,0,0,0,0,0,0,0,0,6,18,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0,0,0,0,0,0,19,17,0,0,0,0,0,0,0,0,0,7,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,16,0,0,0,0,0,0,0,0,0,0,19,31,0,0,0,0,0,0,0,0,0,39,18,0,0,0,0,0,0,0,0,0,29,79,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,20,21,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,15,31,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,12,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,10,0,0,0,0,0,0,0,0,0,0,11,21,0,0,0,0,0,0,0,0,0,22,16,0,0,0,0,0,0,0,0,0,59,75,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,12,20,0,0,0,0,0,0,0,0,0,15,11,0,0,0,0,0,0,0,0,0,14,16,0,0,0,0,0,0,0,0,0,36,7,0,0,0,0,0,0,0,0,0,13,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,7,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0,0,0,0,25,14,0,0,0,0,0,0,0,0,0,24,49,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,30,29,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,8,29,0,0,0,0,0,0,0,0,0,36,4,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,15,0,0,0,0,0,0,0,0,0,0,33,20,0,0,0,0,0,0,0,0,0,19,11,0,0,0,0,0,0,0,0,0,56,36,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,50,12,0,0,0,0,0,0,0,0,0,9,14,0,0,0,0,0,0,0,0,0,33,30,0,0,0,0,0,0,0,0,0,10,15,0,0,0,0,0,0,0,0,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,13,0,0,0,0,0,0,0,0,0,0,30,37,0,0,0,0,0,0,0,0,0,39,7,0,0,0,0,0,0,0,0,0,56,18,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,12,13,0,0,0,0,0,0,0,0,0,14,7,0,0,0,0,0,0,0,0,0,40,12,0,0,0,0,0,0,0,0,0,25,15,0,0,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,10,0,0,0,0,0,0,0,0,0,0,21,20,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,58,47,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,55,26,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,0,0,0,35,31,0,0,0,0,0,0,0,0,0,27,7,0,0,0,0,0,0,0,0,0,11,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,19,0,0,0,0,0,0,0,0,0,0,27,28,0,0,0,0,0,0,0,0,0,25,14,0,0,0,0,0,0,0,0,0,18,72,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,60,16,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,31,26,0,0,0,0,0,0,0,0,0,40,15,0,0,0,0,0,0,0,0,0,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,19,0,0,0,0,0,0,0,0,0,0,11,23,0,0,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,0,52,46,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,11,22,0,0,0,0,0,0,0,0,0,12,19,0,0,0,0,0,0,0,0,0,27,34,0,0,0,0,0,0,0,0,0,38,9,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,20,0,0,0,0,0,0,0,0,0,0,31,33,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,49,76,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,20,13,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,10,33,0,0,0,0,0,0,0,0,0,28,17,0,0,0,0,0,0,0,0,0,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,18,0,0,0,0,0,0,0,0,0,0,11,28,0,0,0,0,0,0,0,0,0,33,9,0,0,0,0,0,0,0,0,0,50,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,15,23,0,0,0,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,0,13,27,0,0,0,0,0,0,0,0,0,23,18,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,4,0,0,0,0,0,0,0,0,0,0,39,16,0,0,0,0,0,0,0,0,0,31,20,0,0,0,0,0,0,0,0,0,10,71,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,11,37,0,0,0,0,0,0,0,0,0,17,16,0,0,0,0,0,0,0,0,0,20,11,0,0,0,0,0,0,0,0,0,36,5,0,0,0,0,0,0,0,0,0,15,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,9,0,0,0,0,0,0,0,0,0,0,22,30,0,0,0,0,0,0,0,0,0,37,15,0,0,0,0,0,0,0,0,0,40,73,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,56,32,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,25,15,0,0,0,0,0,0,0,0,0,20,14,0,0,0,0,0,0,0,0,0,7,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,18,0,0,0,0,0,0,0,0,0,0,36,13,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,21,71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,17,37,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,40,8,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,26,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,19,71,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,60,13,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,8,29,0,0,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0,0,0,0,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,20,0,0,0,0,0,0,0,0,0,0,36,22,0,0,0,0,0,0,0,0,0,22,10,0,0,0,0,0,0,0,0,0,53,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,51,40,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,21,27,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,16,0,0,0,0,0,0,0,0,0,0,18,11,0,0,0,0,0,0,0,0,0,37,18,0,0,0,0,0,0,0,0,0,59,72,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,43,14,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,17,27,0,0,0,0,0,0,0,0,0,36,14,0,0,0,0,0,0,0,0,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,9,0,0,0,0,0,0,0,0,0,0,11,19,0,0,0,0,0,0,0,0,0,39,13,0,0,0,0,0,0,0,0,0,57,65,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,44,16,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,11,29,0,0,0,0,0,0,0,0,0,31,19,0,0,0,0,0,0,0,0,0,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,12,0,0,0,0,0,0,0,0,0,0,22,18,0,0,0,0,0,0,0,0,0,24,18,0,0,0,0,0,0,0,0,0,25,11,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,17,20,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,10,27,0,0,0,0,0,0,0,0,0,27,10,0,0,0,0,0,0,0,0,0,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,17,0,0,0,0,0,0,0,0,0,26,16,0,0,0,0,0,0,0,0,0,41,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,43,40,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,0,21,14,0,0,0,0,0,0,0,0,0,23,6,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,8,0,0,0,0,0,0,0,0,0,0,36,31,0,0,0,0,0,0,0,0,0,33,11,0,0,0,0,0,0,0,0,0,19,57,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,35,18,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,16,40,0,0,0,0,0,0,0,0,0,36,12,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,20,0,0,0,0,0,0,0,0,0,0,15,13,0,0,0,0,0,0,0,0,0,11,16,0,0,0,0,0,0,0,0,0,56,48,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,27,30,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,19,39,0,0,0,0,0,0,0,0,0,11,19,0,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,7,0,0,0,0,0,0,0,0,0,0,18,21,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,55,31,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,26,33,0,0,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,0,10,34,0,0,0,0,0,0,0,0,0,29,19,0,0,0,0,0,0,0,0,0,5,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,20,0,0,0,0,0,0,0,0,0,0,20,13,0,0,0,0,0,0,0,0,0,36,13,0,0,0,0,0,0,0,0,0,41,40,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,36,16,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,27,11,0,0,0,0,0,0,0,0,0,21,9,0,0,0,0,0,0,0,0,0,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,4,0,0,0,0,0,0,0,0,0,0,31,15,0,0,0,0,0,0,0,0,0,38,20,0,0,0,0,0,0,0,0,0,32,51,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,38,14,0,0,0,0,0,0,0,0,0,9,17,0,0,0,0,0,0,0,0,0,9,25,0,0,0,0,0,0,0,0,0,18,5,0,0,0,0,0,0,0,0,0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,12,0,0,0,0,0,0,0,0,0,0,19,40,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,0,17,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,53,24,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,36,18,0,0,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,16,0,0,0,0,0,0,0,0,0,0,14,19,0,0,0,0,0,0,0,0,0,21,5,0,0,0,0,0,0,0,0,0,50,48,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,38,18,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,24,16,0,0,0,0,0,0,0,0,0,32,6,0,0,0,0,0,0,0,0,0,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
